date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD)
2017-08-30,1811621.15446,725,246734000.0,0.246734,3429980.0,
2017-08-31,2323553.87378,779,237641000.0,0.237641,6706840.0,
2017-09-01,5012499.85478,1651,272326000.0,0.272326,9031140.0,
2017-09-02,3138738.08976,1197,291993000.0,0.291993,4577840.0,
2017-09-03,1749075.41942,971,242396000.0,0.242396,3681780.0,
2017-09-04,3077352.94567,1501,241998000.0,0.241998,5599610.0,
2017-09-05,3277459.97355,2044,202195000.0,0.202195,3374360.0,
2017-09-06,3166565.57371,1870,217845000.0,0.217845,3245920.0,
2017-09-07,3203078.1496,1722,224084000.0,0.224084,3218150.0,
2017-09-08,2977781.11271,1574,249008000.0,0.249008,4370790.0,
2017-09-09,4331513.83685,1276,216223000.0,0.216223,1684720.0,
2017-09-10,1561861.51299,993,219309000.0,0.219309,2209730.0,
2017-09-11,736891.149953,989,201248000.0,0.201248,1987890.0,
2017-09-12,1007898.92437,1190,213367000.0,0.213367,3209470.0,
2017-09-13,929466.197484,927,211731000.0,0.211731,2182480.0,
2017-09-14,895416.727423,942,193715000.0,0.193715,2649260.0,
2017-09-15,997579.17696,1080,154636000.0,0.154636,3170150.0,
2017-09-16,1138253.42682,1001,187841000.0,0.187841,5529540.0,
2017-09-17,2781064.44206,1404,220687000.0,0.220687,7105110.0,
2017-09-18,4720584.47393,1521,235858000.0,0.235858,10913600.0,
2017-09-19,2428287.14212,983,243668000.0,0.243668,4074760.0,
2017-09-20,864498.199983,742,211856000.0,0.211856,3315670.0,
2017-09-21,530231.727231,781,222461000.0,0.222461,4504750.0,
2017-09-22,791334.587172,675,201946000.0,0.201946,2476800.0,
2017-09-23,364853.025918,663,196012000.0,0.196012,2074220.0,
2017-09-24,227242.539539,528,211823000.0,0.211823,2508610.0,
2017-09-25,845049.48201,637,198387000.0,0.198387,1913430.0,
2017-09-26,946450.624634,625,215136000.0,0.215136,1977590.0,
2017-09-27,817543.727034,793,212823000.0,0.212823,2667880.0,
2017-09-28,1766373.80743,1038,234497000.0,0.234497,5497280.0,
2017-09-29,925981.370261,659,249416000.0,0.249416,3098820.0,
2017-09-30,807775.609689,773,235972000.0,0.235972,2536680.0,
2017-10-01,786700.210436,750,246144000.0,0.246144,2773310.0,
2017-10-02,622874.586571,786,253671000.0,0.253671,2516540.0,
2017-10-03,2496878.41699,1166,254962000.0,0.254962,6341430.0,
2017-10-04,1200788.87545,1016,263824000.0,0.263824,5576470.0,
2017-10-05,1381731.81001,835,245436000.0,0.245436,4610980.0,
2017-10-06,601618.116333,774,231080000.0,0.23108,2645430.0,
2017-10-07,1554447.71108,800,232407000.0,0.232407,3773630.0,
2017-10-08,1868107.39109,924,213865000.0,0.213865,3751940.0,
2017-10-09,701069.103238,983,193164000.0,0.193164,3172310.0,
2017-10-10,1302739.29303,850,191329000.0,0.191329,2688870.0,
2017-10-11,1181527.66441,658,194973000.0,0.194973,2858980.0,
2017-10-12,922840.289131,1147,193030000.0,0.19303,4844030.0,
2017-10-13,1132094.66051,1333,191549000.0,0.191549,4281620.0,
2017-10-14,566827.817842,787,174831000.0,0.174831,1426580.0,
2017-10-15,1450010.04105,856,176428000.0,0.176428,2073580.0,
2017-10-16,902376.144821,1010,158907000.0,0.158907,4422080.0,
2017-10-17,3125929.91405,1406,176080000.0,0.17608,4007820.0,
2017-10-18,1010446.76831,753,165556000.0,0.165556,1744130.0,
2017-10-19,352027.205535,690,162817000.0,0.162817,1773680.0,
